nom,ref,marque,modele,categorie,co2,nb_km,carburant,boite_vitesse,couleur,nb_portes,nb_places,mise_circulation,conso_mixte,p_fiscale,p_din,critair,prix
Peugeot 3008,12000599194981,Peugeot,3008,Suv 4x4,B,2679,Essence,Manuelle,Metallic copper,5,5,2019,5.0,7,130,1,28506
Peugeot 3008,12000749195240,Peugeot,3008,Suv 4x4,B,4893,Essence,Manuelle,Gris artense,5,5,2019,5.0,7,130,1,25446
Peugeot 3008,12001366196238,Peugeot,3008,Suv 4x4,C,1467,Essence,Auto,Metallic copper,5,5,2019,5.6,10,180,1,32586
Peugeot 3008,12001368196239,Peugeot,3008,Suv 4x4,C,2612,Essence,Auto,Rouge ultimate,5,5,2019,5.6,10,180,1,32586
Peugeot 3008,12002372198536,Peugeot,3008,Suv 4x4,B,13015,Diesel,Auto,Metallic copper,5,5,2019,4.0,6,130,2,30036
Peugeot 3008,12002645199419,Peugeot,3008,Suv 4x4,B,45820,Diesel,Auto,Bleu magnetic,5,5,2017,4.2,6,120,2,23916
Peugeot 3008,12002645199420,Peugeot,3008,Suv 4x4,B,42562,Diesel,Auto,Gris amazonite,5,5,2017,4.2,6,120,2,24018
Peugeot 3008,12002652199492,Peugeot,3008,Suv 4x4,B,45600,Diesel,Manuelle,Gris amazonite,5,5,2017,4.0,6,120,2,24426
Peugeot 3008,12002654199548,Peugeot,3008,Suv 4x4,B,45512,Diesel,Auto,Gris amazonite,5,5,2017,4.2,6,120,2,25446
Peugeot 3008,12002665199550,Peugeot,3008,Suv 4x4,B,23170,Diesel,Auto,Gris artense,5,5,2017,4.2,6,120,2,26058
Peugeot 3008,12002665199551,Peugeot,3008,Suv 4x4,B,84320,Diesel,Auto,Gris artense,5,5,2017,4.2,6,120,2,23916
Peugeot 3008,12002723199607,Peugeot,3008,Suv 4x4,B,3926,Diesel,Manuelle,Metallic copper,5,5,2019,4.1,7,130,2,28506
Peugeot 3008,12002665199914,Peugeot,3008,Suv 4x4,B,59130,Diesel,Auto,Gris artense,5,5,2017,4.2,6,120,2,24834
Peugeot 3008,12003297201538,Peugeot,3008,Suv 4x4,B,45523,Diesel,Manuelle,Noir perla nera,5,5,2017,4.0,6,120,2,23406
Peugeot 3008,12003297201539,Peugeot,3008,Suv 4x4,B,43906,Diesel,Manuelle,Noir perla nera,5,5,2017,4.0,6,120,2,23406
Peugeot 3008,12002645201564,Peugeot,3008,Suv 4x4,B,32264,Diesel,Auto,Gris amazonite,5,5,2017,4.2,6,120,2,24426
Peugeot 3008,12002639203140,Peugeot,3008,Suv 4x4,B,41780,Diesel,Auto,Rouge ultimate,5,5,2017,4.2,6,120,2,23712
Peugeot 3008,12003955203141,Peugeot,3008,Suv 4x4,B,44730,Diesel,Auto,Blanc banquise,5,5,2017,4.2,6,120,2,23916
Peugeot 3008,12002723203572,Peugeot,3008,Suv 4x4,B,6650,Diesel,Manuelle,Metallic copper,5,5,2019,4.1,7,130,2,28098
Peugeot 308,12001771197080,Peugeot,308,Berline,B,2653,Essence,Manuelle,Dark blue,5,5,2019,4.7,5,110,1,19326
Peugeot 308,12002262198124,Peugeot,308,Berline,A,8349,Diesel,Manuelle,Noir perla nera,5,5,2019,3.7,5,100,2,20346
Peugeot 308,11911603199911,Peugeot,308,Berline,A,40077,Diesel,Manuelle,Dark blue,5,5,2017,3.1,5,120,2,15756
Peugeot 308,11911603201510,Peugeot,308,Berline,A,58613,Diesel,Manuelle,Gris artense,5,5,2017,3.1,5,120,2,15144
Peugeot 308,12002303201513,Peugeot,308,Berline,A,53343,Diesel,Manuelle,Blanc banquise,5,5,2017,3.1,5,120,2,15246
Peugeot 308,12002303201514,Peugeot,308,Berline,A,42252,Diesel,Manuelle,Blanc banquise,5,5,2017,3.1,5,120,2,15858
Peugeot 308,11911603203132,Peugeot,308,Berline,A,55594,Diesel,Manuelle,Gris artense,5,5,2017,3.1,5,120,2,15246
Peugeot 308,11911603203133,Peugeot,308,Berline,A,68885,Diesel,Manuelle,Gris artense,5,5,2017,3.1,5,120,2,14940
Peugeot 308,11911603203134,Peugeot,308,Berline,A,58638,Diesel,Manuelle,Gris artense,5,5,2017,3.1,5,120,2,15144
Peugeot 308,12002300203135,Peugeot,308,Berline,A,65832,Diesel,Manuelle,Gris artense,5,5,2017,3.1,5,120,2,15042
Peugeot 308 sw,12487950181248795018,Peugeot,308 sw,Berline,A,10,Diesel,Auto,Blanc,5,5,2020,0.0,13,225,2,28228
Peugeot 5008,12002984200181,Peugeot,5008,Suv 4x4,B,1518,Diesel,Manuelle,Emerald crystal,5,7,2019,0.0,6,130,2,31056
Peugeot 5008,12003341201706,Peugeot,5008,Monospace,C,15770,Diesel,Auto,Gris platinium,5,7,2019,0.0,10,180,2,33351
Peugeot 5008,12003341201707,Peugeot,5008,Monospace,C,16716,Diesel,Auto,Noir perla nera,5,7,2019,0.0,10,180,2,33351
Peugeot 5008,12003341201708,Peugeot,5008,Monospace,C,17696,Diesel,Auto,Noir perla nera,5,7,2019,0.0,10,180,2,33351
Peugeot 5008,12003331201710,Peugeot,5008,Monospace,C,35729,Diesel,Auto,Blanc banquise / toit noir perla nera,5,7,2019,0.0,10,180,2,33351
Peugeot 508,12002397199609,Peugeot,508,Berline,B,20750,Diesel,Auto,Dark blue,5,5,2019,4.5,8,160,2,27741
Peugeot 508,12002722199612,Peugeot,508,Berline,B,13390,Diesel,Auto,Blanc nacré,5,5,2019,4.5,8,160,2,28761
Peugeot 508,12002722199613,Peugeot,508,Berline,B,15190,Diesel,Auto,Blanc nacré,5,5,2019,4.5,8,160,2,28761
Peugeot 508,12002722199615,Peugeot,508,Berline,B,23795,Diesel,Auto,Blanc nacré,5,5,2019,4.5,8,160,2,28251
Peugeot 508,12002722199617,Peugeot,508,Berline,B,14956,Diesel,Auto,Rouge ultimate,5,5,2019,4.5,8,160,2,28761
Peugeot 508,12002722199619,Peugeot,508,Berline,B,18998,Diesel,Auto,Rouge ultimate,5,5,2019,4.5,8,160,2,28251
Peugeot 508,12002722199620,Peugeot,508,Berline,B,22983,Diesel,Auto,Rouge ultimate,5,5,2019,4.5,8,160,2,28251
Peugeot 508 nouvelle,12001964200712,Peugeot,508 nouvelle,Berline,C,24854,Essence,Auto,Noir perla nera,5,5,2019,5.0,10,180,1,28812
Peugeot 508 nouvelle,12001964200713,Peugeot,508 nouvelle,Berline,C,26603,Essence,Auto,Gris amazonite,5,5,2019,5.0,10,180,1,28506
Peugeot 508 nouvelle,12001964200714,Peugeot,508 nouvelle,Berline,C,25471,Essence,Auto,Noir perla nera,5,5,2019,5.0,10,180,1,28608
Peugeot rifter,14910654311491065431,Peugeot,Rifter,Monospace,B,10,Essence,Manuelle,Platine,5,5,2019,0.0,6,110,1,20728
Renault captur,11910059189504,Renault,Captur,Suv 4x4,C,10537,Essence,Manuelle,Bleu iron toit noir,5,5,2019,5.5,8,150,1,17796
Renault captur,11910054189517,Renault,Captur,Suv 4x4,C,3296,Essence,Manuelle,Bleu iron toit noir,5,5,2019,5.5,8,150,1,18306
Renault captur,13233271831323327183,Renault,Captur,Suv 4x4,C,47323,Essence,Auto,Rouge,5,5,2016,0.0,6,120,1,13728
Renault clio iv business,11908863202489,Renault,Clio iv business,Berline,A,35413,Diesel,Manuelle,Gris platine,5,5,2018,3.2,4,90,2,12798
Peugeot 3008,11907875185600,Peugeot,3008,Suv 4x4,B,30970,Diesel,Manuelle,Gris amazonite,5,5,2019,4.1,6,130,2,25956
Peugeot 3008,12000462194292,Peugeot,3008,Suv 4x4,B,4707,Essence,Manuelle,Noir perla nera,5,5,2019,5.0,7,130,1,27996
Renault clio v,13737174071373717407,Renault,Clio v,Berline,B,10,Essence,Manuelle,Titane,5,5,2020,0.0,5,100,1,18728
Renault clio v,15216335961521633596,Renault,Clio v,Berline,A,10,Essence,Manuelle,Rouge,5,5,2020,0.0,5,100,1,17628
Renault kadjar,11910898190918,Renault,Kadjar,Suv 4x4,C,4809,Essence,Manuelle,Brun cappuccino,5,5,2019,5.9,9,160,1,22131
Renault kadjar,11910893190919,Renault,Kadjar,Suv 4x4,C,7211,Essence,Manuelle,Blanc nacré,5,5,2019,5.9,9,160,1,22131
Renault kadjar,11910893190920,Renault,Kadjar,Suv 4x4,C,11103,Essence,Manuelle,Blanc nacré,5,5,2019,5.9,9,160,1,22131
Renault kadjar,11910893190921,Renault,Kadjar,Suv 4x4,C,7727,Essence,Manuelle,Blanc nacré,5,5,2019,5.9,9,160,1,22131
Renault kadjar,11910899190922,Renault,Kadjar,Suv 4x4,C,16943,Essence,Manuelle,Blanc nacré,5,5,2018,5.9,9,160,1,21366
Renault kadjar,11910924190927,Renault,Kadjar,Suv 4x4,C,6834,Essence,Manuelle,Blanc nacré,5,5,2019,5.9,9,160,1,22386
Renault kadjar,11910933190929,Renault,Kadjar,Suv 4x4,C,11376,Essence,Auto,Rouge flamme,5,5,2018,5.8,7,130,1,22386
Renault kadjar,13626121881362612188,Renault,Kadjar,Berline,C,35365,Essence,Auto,Gris anthracite,5,5,2016,0.0,7,130,1,17028
Renault kadjar,15325776081532577608,Renault,Kadjar,Berline,C,45972,Essence,Manuelle,Noir,5,5,2016,0.0,7,130,1,15528
Renault kadjar nouveau,11910803190847,Renault,Kadjar nouveau,Suv 4x4,C,16329,Essence,Auto,Blanc nacré,5,5,2019,5.8,9,160,1,23406
Renault kadjar nouveau,11910803190848,Renault,Kadjar nouveau,Suv 4x4,C,9714,Essence,Auto,Bleu iron,5,5,2019,5.8,9,160,1,23406
Renault kadjar nouveau,11910803190849,Renault,Kadjar nouveau,Suv 4x4,C,5988,Essence,Auto,Bleu iron,5,5,2018,5.8,9,160,1,23406
Renault mégane iii,13794962441379496244,Renault,Mégane iii,Berline,C,64798,Essence,Manuelle,Blanc,5,5,2015,0.0,6,115,1,9228
Renault mégane iv,16539844391653984439,Renault,Mégane iv,Berline,C,6000,Essence,Auto,Noir,5,5,2019,0.0,8,160,1,22638
Renault megane iv berline,12003470195292,Renault,Megane iv berline,Berline,B,5285,Diesel,Manuelle,Bleu iron,5,5,2019,4.3,6,115,2,22386
Renault megane iv berline,12003629202495,Renault,Megane iv berline,Berline,B,29510,Essence,Manuelle,Beige dune,5,5,2016,5.3,7,130,1,15103
Renault scénic,13023739991302373999,Renault,Scénic,Monospace,C,26021,Essence,Manuelle,Platine,5,5,2017,0.0,6,115,1,16228
Renault trafic,17209166481720916648,Renault,Trafic,Monospace,D,23956,Diesel,Manuelle,Gris,4,9,2017,0.0,7,125,2,23638
Renault twingo iii,15828646421582864642,Renault,Twingo iii,Citadine,A,10,Essence,Manuelle,Noir,5,4,2019,0.0,4,75,1,11928
Renault twingo iii,15908868141590886814,Renault,Twingo iii,Citadine,A,10,Essence,Manuelle,Rouge,5,4,2019,0.0,4,75,1,11928
Renault twingo iii,19573848281957384828,Renault,Twingo iii,Citadine,A,10,Essence,Manuelle,Gris clair,5,4,2019,0.0,4,75,1,11728
